,id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
7316,2955195,tiantan_aq,2018-04-11 04:00:00,14.0,23.0,16.0,0.3,90.0,2.0
7317,2955196,guanyuan_aq,2018-04-11 04:00:00,56.0,30.0,26.0,0.1,100.0,7.0
7318,2955197,wanshouxigong_aq,2018-04-11 04:00:00,15.0,37.0,21.0,0.3,85.0,5.0
7319,2955198,aotizhongxin_aq,2018-04-11 04:00:00,12.0,19.0,22.0,0.2,77.0,2.0
7320,2955199,nongzhanguan_aq,2018-04-11 04:00:00,17.0,32.0,19.0,0.3,86.0,2.0
7321,2955200,wanliu_aq,2018-04-11 04:00:00,11.0,22.5,15.0,0.2,97.0,2.0
7322,2955201,beibuxinqu_aq,2018-04-11 04:00:00,7.0,13.0,9.0,0.2,93.0,2.0
7323,2955202,zhiwuyuan_aq,2018-04-11 04:00:00,9.0,25.0,16.0,0.25,89.5,2.0
7324,2955203,fengtaihuayuan_aq,2018-04-11 04:00:00,11.0,37.0,23.0,0.3,86.0,2.0
7325,2955204,yungang_aq,2018-04-11 04:00:00,15.0,27.0,11.0,0.2,104.0,4.0
7326,2955205,gucheng_aq,2018-04-11 04:00:00,23.0,35.0,15.0,0.3,103.0,2.0
7327,2955206,fangshan_aq,2018-04-11 04:00:00,15.0,43.0,23.0,0.2,99.0,5.0
7328,2955207,daxing_aq,2018-04-11 04:00:00,26.0,43.0,15.0,0.5,91.0,8.0
7329,2955208,yizhuang_aq,2018-04-11 04:00:00,11.0,42.0,17.0,0.3,97.0,7.0
7330,2955209,tongzhou_aq,2018-04-11 04:00:00,14.0,25.0,14.0,0.2,96.0,2.0
7331,2955210,shunyi_aq,2018-04-11 04:00:00,15.0,16.0,22.0,0.5,90.0,4.0
7332,2955211,pingchang_aq,2018-04-11 04:00:00,9.0,14.0,10.0,0.2,86.0,3.0
7333,2955212,mentougou_aq,2018-04-11 04:00:00,10.0,19.0,22.0,0.2,99.0,2.0
7334,2955213,pinggu_aq,2018-04-11 04:00:00,10.0,24.0,23.0,0.3,83.0,3.0
7335,2955214,huairou_aq,2018-04-11 04:00:00,15.0,21.0,22.0,0.3,82.0,2.0
7336,2955215,miyun_aq,2018-04-11 04:00:00,15.0,29.0,32.0,0.4,82.0,3.0
7337,2955216,yanqin_aq,2018-04-11 04:00:00,13.0,40.0,8.0,0.2,93.0,3.0
7338,2955217,dingling_aq,2018-04-11 04:00:00,11.0,14.0,5.0,0.2,104.0,2.0
7339,2955218,badaling_aq,2018-04-11 04:00:00,13.0,36.0,15.0,0.2,89.0,3.0
7340,2955219,miyunshuiku_aq,2018-04-11 04:00:00,9.0,39.333333333333336,19.0,0.3,84.0,2.0
7341,2955220,donggaocun_aq,2018-04-11 04:00:00,19.5,42.666666666666664,36.0,0.3,54.0,2.0
7342,2955221,yongledian_aq,2018-04-11 04:00:00,30.0,46.0,15.0,0.3,129.0,13.0
7343,2955222,yufa_aq,2018-04-11 04:00:00,34.0,84.0,19.0,0.4,98.0,14.0
7344,2955223,liulihe_aq,2018-04-11 04:00:00,21.0,64.0,24.0,0.3,84.0,6.0
7345,2955224,qianmen_aq,2018-04-11 04:00:00,11.0,16.0,29.0,0.3,86.0,4.0
7346,2955225,yongdingmennei_aq,2018-04-11 04:00:00,16.0,23.0,23.0,0.3,104.0,4.0
7347,2955226,xizhimenbei_aq,2018-04-11 04:00:00,13.0,20.0,28.0,0.4,83.0,2.0
7348,2955227,nansanhuan_aq,2018-04-11 04:00:00,20.0,93.0,47.0,0.5,68.0,5.0
7349,2955228,dongsihuan_aq,2018-04-11 04:00:00,18.0,51.0,28.0,0.3,80.0,2.0
7350,2955250,dongsi_aq,2018-04-11 05:00:00,4.0,7.0,12.0,0.2,104.0,2.0
7351,2955251,tiantan_aq,2018-04-11 05:00:00,15.0,30.0,16.0,0.3,96.0,2.0
7352,2955252,guanyuan_aq,2018-04-11 05:00:00,56.0,36.0,20.0,0.1,109.0,6.0
7353,2955253,wanshouxigong_aq,2018-04-11 05:00:00,21.0,42.0,20.0,0.3,94.0,6.0
7354,2955254,aotizhongxin_aq,2018-04-11 05:00:00,3.0,35.75,9.0,0.1,91.0,2.0
7355,2955255,nongzhanguan_aq,2018-04-11 05:00:00,12.0,29.5,10.0,0.2,97.0,2.0
7356,2955256,wanliu_aq,2018-04-11 05:00:00,4.0,23.25,7.0,0.1,110.0,2.0
7357,2955257,beibuxinqu_aq,2018-04-11 05:00:00,5.0,17.0,10.0,0.2,97.0,2.0
7358,2955258,zhiwuyuan_aq,2018-04-11 05:00:00,11.0,22.5,14.0,0.2,98.0,2.0
7359,2955259,fengtaihuayuan_aq,2018-04-11 05:00:00,17.0,28.0,18.0,0.2,99.0,2.0
7360,2955260,yungang_aq,2018-04-11 05:00:00,13.0,25.0,9.0,0.2,116.0,4.0
7361,2955261,gucheng_aq,2018-04-11 05:00:00,18.0,26.0,11.0,0.2,111.0,2.0
7362,2955262,fangshan_aq,2018-04-11 05:00:00,11.0,27.0,14.0,0.2,116.0,3.0
7363,2955263,daxing_aq,2018-04-11 05:00:00,25.0,38.0,16.0,0.5,95.0,4.0
7364,2955264,yizhuang_aq,2018-04-11 05:00:00,5.0,35.0,16.0,0.3,107.0,3.0
7365,2955265,tongzhou_aq,2018-04-11 05:00:00,16.0,36.0,13.0,0.2,107.0,4.0
7366,2955266,shunyi_aq,2018-04-11 05:00:00,11.0,28.0,9.0,0.4,104.0,4.0
7367,2955267,pingchang_aq,2018-04-11 05:00:00,11.0,20.0,11.0,0.3,91.0,2.0
7368,2955268,mentougou_aq,2018-04-11 05:00:00,6.0,21.0,21.0,0.2,102.0,2.0
7369,2955269,pinggu_aq,2018-04-11 05:00:00,8.0,10.0,15.0,0.3,98.0,3.0
7370,2955270,huairou_aq,2018-04-11 05:00:00,10.0,12.0,11.0,0.3,94.0,2.0
7371,2955271,miyun_aq,2018-04-11 05:00:00,6.0,14.0,16.0,0.3,106.0,2.0
7372,2955272,yanqin_aq,2018-04-11 05:00:00,4.5,17.5,2.0,0.3,74.0,2.0
7373,2955273,dingling_aq,2018-04-11 05:00:00,3.0,21.0,4.0,0.2,108.0,2.0
7374,2955274,badaling_aq,2018-04-11 05:00:00,11.0,49.0,13.0,0.3,96.0,4.0
7375,2955275,miyunshuiku_aq,2018-04-11 05:00:00,6.0,17.0,14.0,0.3,98.0,2.0
7376,2955276,donggaocun_aq,2018-04-11 05:00:00,7.0,40.5,15.0,0.2,92.0,2.0
7377,2955277,yongledian_aq,2018-04-11 05:00:00,39.0,64.0,16.0,0.4,145.0,13.0
7378,2955278,yufa_aq,2018-04-11 05:00:00,39.0,106.0,15.0,0.4,119.0,12.0
7379,2955279,liulihe_aq,2018-04-11 05:00:00,22.0,73.0,19.5,0.3,95.0,5.0
7380,2955280,qianmen_aq,2018-04-11 05:00:00,16.0,22.0,24.0,0.3,97.0,4.0
7381,2955281,yongdingmennei_aq,2018-04-11 05:00:00,17.0,31.0,27.0,0.4,107.0,7.0
7382,2955282,xizhimenbei_aq,2018-04-11 05:00:00,9.0,57.5,30.0,0.3,83.0,2.0
7383,2955283,nansanhuan_aq,2018-04-11 05:00:00,21.0,84.0,48.0,0.4,74.0,6.0
7384,2955284,dongsihuan_aq,2018-04-11 05:00:00,5.0,42.0,20.0,0.3,91.0,2.0
7385,2955306,dongsi_aq,2018-04-11 06:00:00,5.0,7.0,7.0,0.1,111.0,2.0
7386,2955307,tiantan_aq,2018-04-11 06:00:00,19.0,12.0,16.0,0.3,96.0,2.0
7387,2955308,guanyuan_aq,2018-04-11 06:00:00,48.0,17.0,18.0,0.1,112.0,5.0
7388,2955309,wanshouxigong_aq,2018-04-11 06:00:00,16.0,22.0,14.0,0.3,100.0,4.0
7389,2955310,aotizhongxin_aq,2018-04-11 06:00:00,3.0,16.0,10.0,0.1,94.0,2.0
7390,2955311,nongzhanguan_aq,2018-04-11 06:00:00,7.0,15.0,9.0,0.2,101.0,2.0
7391,2955312,wanliu_aq,2018-04-11 06:00:00,12.0,15.0,10.0,0.1,111.0,2.0
7392,2955313,beibuxinqu_aq,2018-04-11 06:00:00,8.0,15.0,9.0,0.2,101.0,2.0
7393,2955314,zhiwuyuan_aq,2018-04-11 06:00:00,15.5,19.666666666666668,12.0,0.2,101.0,2.0
7394,2955315,fengtaihuayuan_aq,2018-04-11 06:00:00,23.0,24.333333333333336,15.0,0.2,101.0,2.0
7395,2955316,yungang_aq,2018-04-11 06:00:00,12.0,29.0,8.0,0.2,123.0,4.0
7396,2955317,gucheng_aq,2018-04-11 06:00:00,13.0,30.0,14.0,0.2,109.0,2.0
7397,2955318,fangshan_aq,2018-04-11 06:00:00,13.0,40.0,16.0,0.2,123.0,5.0
7398,2955319,daxing_aq,2018-04-11 06:00:00,12.0,39.0,16.0,0.5,107.0,4.0
7399,2955320,yizhuang_aq,2018-04-11 06:00:00,13.0,29.0,15.0,0.2,113.0,2.0
7400,2955321,tongzhou_aq,2018-04-11 06:00:00,82.0,21.333333333333332,12.0,0.2,109.0,2.0
7401,2955322,shunyi_aq,2018-04-11 06:00:00,56.66666666666667,13.666666666666666,11.5,0.25,102.5,2.0
7402,2955323,pingchang_aq,2018-04-11 06:00:00,31.333333333333336,6.0,11.0,0.3,96.0,2.0
7403,2955324,mentougou_aq,2018-04-11 06:00:00,6.0,18.0,22.0,0.2,104.0,2.0
7404,2955325,pinggu_aq,2018-04-11 06:00:00,14.0,14.0,14.0,0.3,104.0,3.0
7405,2955326,huairou_aq,2018-04-11 06:00:00,11.0,10.0,10.0,0.2,97.0,2.0
7406,2955327,miyun_aq,2018-04-11 06:00:00,3.0,6.0,15.0,0.25,105.0,4.0
7407,2955328,yanqin_aq,2018-04-11 06:00:00,6.0,15.0,3.0,0.3,65.0,2.0
7408,2955329,dingling_aq,2018-04-11 06:00:00,6.0,24.0,4.0,0.2,112.0,2.0
7409,2955330,badaling_aq,2018-04-11 06:00:00,14.0,52.0,15.0,0.3,99.0,4.0
7410,2955331,miyunshuiku_aq,2018-04-11 06:00:00,3.0,37.0,5.0,0.2,107.0,2.0
7411,2955332,donggaocun_aq,2018-04-11 06:00:00,10.0,22.0,15.0,0.2,103.0,2.0
7412,2955333,yongledian_aq,2018-04-11 06:00:00,45.0,83.0,17.0,0.4,155.0,11.0
7413,2955334,yufa_aq,2018-04-11 06:00:00,32.0,94.0,12.0,0.3,131.0,8.0
7414,2955335,liulihe_aq,2018-04-11 06:00:00,19.0,110.0,14.0,0.3,105.0,8.0
7415,2955336,qianmen_aq,2018-04-11 06:00:00,3.0,78.33333333333333,11.0,0.3,105.0,2.0
7416,2955337,yongdingmennei_aq,2018-04-11 06:00:00,12.0,46.666666666666664,18.5,0.4,100.0,2.0
7417,2955338,xizhimenbei_aq,2018-04-11 06:00:00,9.0,15.0,26.0,0.3,91.0,2.0
7418,2955339,nansanhuan_aq,2018-04-11 06:00:00,13.0,64.0,50.0,0.5,77.0,4.0
7419,2955340,dongsihuan_aq,2018-04-11 06:00:00,4.0,31.0,12.0,0.3,100.0,2.0
7420,2955362,dongsi_aq,2018-04-11 07:00:00,10.0,19.0,7.0,0.1,114.0,2.0
7421,2955363,tiantan_aq,2018-04-11 07:00:00,14.0,19.0,18.0,0.3,93.0,2.0
7422,2955364,guanyuan_aq,2018-04-11 07:00:00,3.0,12.0,18.0,0.1,113.0,5.0
7423,2955365,wanshouxigong_aq,2018-04-11 07:00:00,13.0,15.0,11.0,0.3,103.0,3.0
7424,2955366,aotizhongxin_aq,2018-04-11 07:00:00,8.0,13.0,11.0,0.1,99.0,2.0
7425,2955367,nongzhanguan_aq,2018-04-11 07:00:00,9.0,11.0,11.0,0.2,103.0,2.0
7426,2955368,wanliu_aq,2018-04-11 07:00:00,3.0,11.0,10.0,0.2,103.5,2.0
7427,2955369,beibuxinqu_aq,2018-04-11 07:00:00,8.0,22.0,9.0,0.2,104.0,2.0
7428,2955370,zhiwuyuan_aq,2018-04-11 07:00:00,11.0,29.0,14.0,0.2,104.5,2.0
7429,2955371,fengtaihuayuan_aq,2018-04-11 07:00:00,14.0,36.0,19.0,0.2,105.0,2.0
7430,2955372,yungang_aq,2018-04-11 07:00:00,25.0,69.0,13.0,0.3,136.0,9.0
7431,2955373,gucheng_aq,2018-04-11 07:00:00,19.0,66.0,18.0,0.3,116.0,2.0
7432,2955374,fangshan_aq,2018-04-11 07:00:00,27.0,112.0,20.0,0.3,140.0,9.0
7433,2955375,daxing_aq,2018-04-11 07:00:00,26.0,95.0,18.0,0.5,119.0,8.0
7434,2955376,yizhuang_aq,2018-04-11 07:00:00,14.0,58.0,18.0,0.3,124.0,4.0
7435,2955377,tongzhou_aq,2018-04-11 07:00:00,12.0,13.0,10.0,0.2,109.0,2.0
7436,2955378,shunyi_aq,2018-04-11 07:00:00,12.0,20.0,10.0,0.4,110.0,4.0
7437,2955379,pingchang_aq,2018-04-11 07:00:00,6.0,18.0,16.5,0.2,102.0,3.0
7438,2955380,mentougou_aq,2018-04-11 07:00:00,14.0,16.0,23.0,0.2,105.0,2.0
7439,2955381,pinggu_aq,2018-04-11 07:00:00,15.0,23.0,12.0,0.3,108.0,3.0
7440,2955382,huairou_aq,2018-04-11 07:00:00,6.0,11.0,12.0,0.2,99.0,2.0
7441,2955383,miyun_aq,2018-04-11 07:00:00,3.0,26.5,14.0,0.2,107.0,2.0
7442,2955384,yanqin_aq,2018-04-11 07:00:00,3.0,42.0,2.0,0.2,76.0,2.0
7443,2955385,dingling_aq,2018-04-11 07:00:00,9.0,23.0,4.0,0.2,115.0,2.0
7444,2955386,badaling_aq,2018-04-11 07:00:00,9.0,38.0,15.0,0.2,102.0,2.0
7445,2955387,miyunshuiku_aq,2018-04-11 07:00:00,3.0,6.0,4.0,0.2,110.0,2.0
7446,2955388,donggaocun_aq,2018-04-11 07:00:00,13.0,15.0,12.0,0.2,109.0,2.0
7447,2955389,yongledian_aq,2018-04-11 07:00:00,43.0,79.0,16.0,0.3,160.0,8.0
7448,2955390,yufa_aq,2018-04-11 07:00:00,31.0,97.0,11.0,0.3,130.0,7.0
7449,2955391,liulihe_aq,2018-04-11 07:00:00,32.0,114.0,14.0,0.3,112.0,9.0
7450,2955392,qianmen_aq,2018-04-11 07:00:00,9.0,13.0,11.0,0.3,107.0,2.0
7451,2955393,yongdingmennei_aq,2018-04-11 07:00:00,4.0,7.0,20.0,0.3,114.0,11.0
7452,2955394,xizhimenbei_aq,2018-04-11 07:00:00,8.0,16.0,29.0,0.3,92.0,2.0
7453,2955395,nansanhuan_aq,2018-04-11 07:00:00,14.0,69.0,56.0,0.5,71.0,3.0
7454,2955396,dongsihuan_aq,2018-04-11 07:00:00,5.0,19.0,11.0,0.3,103.0,2.0
7455,2955418,dongsi_aq,2018-04-11 08:00:00,21.0,70.0,14.0,0.2,125.0,3.0
7456,2955419,tiantan_aq,2018-04-11 08:00:00,29.0,105.0,15.0,0.4,113.0,4.0
7457,2955420,guanyuan_aq,2018-04-11 08:00:00,14.0,46.0,22.0,0.1,131.0,9.0
7458,2955421,wanshouxigong_aq,2018-04-11 08:00:00,30.0,85.0,18.0,0.4,120.0,9.0
7459,2955422,aotizhongxin_aq,2018-04-11 08:00:00,7.0,16.0,13.0,0.1,99.0,2.0
7460,2955423,nongzhanguan_aq,2018-04-11 08:00:00,11.0,29.0,15.0,0.3,106.0,2.0
7461,2955424,wanliu_aq,2018-04-11 08:00:00,7.0,82.0,13.5,0.25,104.5,2.0
7462,2955425,beibuxinqu_aq,2018-04-11 08:00:00,7.0,17.0,12.0,0.2,103.0,2.0
7463,2955426,zhiwuyuan_aq,2018-04-11 08:00:00,21.0,56.5,17.0,0.25,113.0,4.0
7464,2955427,fengtaihuayuan_aq,2018-04-11 08:00:00,35.0,96.0,22.0,0.3,123.0,6.0
7465,2955428,yungang_aq,2018-04-11 08:00:00,36.0,91.0,12.0,0.3,144.0,9.0
7466,2955429,gucheng_aq,2018-04-11 08:00:00,31.0,140.0,19.0,0.3,135.0,6.0
7467,2955430,fangshan_aq,2018-04-11 08:00:00,30.0,96.0,21.0,0.3,143.0,9.0
7468,2955431,daxing_aq,2018-04-11 08:00:00,23.0,70.0,17.0,0.5,123.0,6.0
7469,2955432,yizhuang_aq,2018-04-11 08:00:00,25.0,75.0,19.0,0.3,128.0,5.0
7470,2955433,tongzhou_aq,2018-04-11 08:00:00,9.0,37.0,13.0,0.2,115.0,3.0
7471,2955434,shunyi_aq,2018-04-11 08:00:00,11.0,30.0,12.0,0.4,110.0,4.0
7472,2955435,pingchang_aq,2018-04-11 08:00:00,9.0,52.0,11.0,0.35,101.0,2.0
7473,2955436,mentougou_aq,2018-04-11 08:00:00,34.0,74.0,35.0,0.3,119.0,6.0
7474,2955437,pinggu_aq,2018-04-11 08:00:00,10.0,45.5,12.0,0.3,109.0,3.0
7475,2955438,huairou_aq,2018-04-11 08:00:00,4.0,17.0,13.0,0.2,99.0,2.0
7476,2955439,miyun_aq,2018-04-11 08:00:00,3.0,11.5,11.0,0.1,87.5,2.0
7477,2955440,yanqin_aq,2018-04-11 08:00:00,3.0,6.0,2.0,0.2,76.0,2.0
7478,2955441,dingling_aq,2018-04-11 08:00:00,3.0,17.0,3.0,0.2,116.0,2.0
7479,2955442,badaling_aq,2018-04-11 08:00:00,7.0,33.0,12.0,0.2,105.0,2.0
7480,2955443,miyunshuiku_aq,2018-04-11 08:00:00,3.0,8.0,4.0,0.2,110.0,2.0
7481,2955444,donggaocun_aq,2018-04-11 08:00:00,9.0,19.0,13.0,0.2,111.0,2.0
7482,2955445,yongledian_aq,2018-04-11 08:00:00,41.0,84.0,17.0,0.3,168.0,7.0
7483,2955446,yufa_aq,2018-04-11 08:00:00,27.0,86.0,11.0,0.3,132.0,7.0
7484,2955447,liulihe_aq,2018-04-11 08:00:00,29.0,120.0,13.0,0.2,112.0,7.0
7485,2955448,qianmen_aq,2018-04-11 08:00:00,28.0,113.0,27.0,0.4,116.0,7.0
7486,2955449,yongdingmennei_aq,2018-04-11 08:00:00,54.0,97.0,25.0,0.4,128.0,18.0
7487,2955450,xizhimenbei_aq,2018-04-11 08:00:00,15.0,57.0,28.0,0.4,104.0,3.0
7488,2955451,nansanhuan_aq,2018-04-11 08:00:00,98.0,41.5,51.0,0.5,98.0,8.0
7489,2955452,dongsihuan_aq,2018-04-11 08:00:00,6.0,26.0,12.0,0.3,104.0,2.0
7490,2955474,dongsi_aq,2018-04-11 09:00:00,32.0,99.0,18.0,0.3,135.0,6.0
7491,2955475,tiantan_aq,2018-04-11 09:00:00,29.0,79.0,15.0,0.4,119.0,4.0
7492,2955476,guanyuan_aq,2018-04-11 09:00:00,30.0,72.0,26.0,0.2,138.0,12.0
7493,2955477,wanshouxigong_aq,2018-04-11 09:00:00,36.0,87.0,19.0,0.4,121.0,9.0
7494,2955478,aotizhongxin_aq,2018-04-11 09:00:00,3.0,92.0,29.0,0.2,111.0,6.0
7495,2955479,nongzhanguan_aq,2018-04-11 09:00:00,33.0,100.0,22.0,0.3,123.0,5.0
7496,2955480,wanliu_aq,2018-04-11 09:00:00,27.0,106.0,17.5,0.25,113.0,3.5
7497,2955481,beibuxinqu_aq,2018-04-11 09:00:00,18.0,26.0,13.0,0.2,103.0,2.0
7498,2955482,zhiwuyuan_aq,2018-04-11 09:00:00,26.0,65.5,17.5,0.25,113.0,4.0
7499,2955483,fengtaihuayuan_aq,2018-04-11 09:00:00,34.0,105.0,22.0,0.3,123.0,6.0
7500,2955484,yungang_aq,2018-04-11 09:00:00,33.0,95.0,12.0,0.3,140.0,9.0
7501,2955485,gucheng_aq,2018-04-11 09:00:00,35.0,124.0,21.0,0.3,136.0,7.0
7502,2955486,fangshan_aq,2018-04-11 09:00:00,30.0,110.0,22.0,0.3,134.0,8.0
7503,2955487,daxing_aq,2018-04-11 09:00:00,29.0,90.0,20.0,0.5,117.0,7.0
7504,2955488,yizhuang_aq,2018-04-11 09:00:00,25.0,97.0,23.0,0.3,126.0,6.0
7505,2955489,tongzhou_aq,2018-04-11 09:00:00,29.0,71.0,17.0,0.3,124.0,5.0
7506,2955490,shunyi_aq,2018-04-11 09:00:00,14.0,27.0,13.0,0.4,109.0,4.0
7507,2955491,pingchang_aq,2018-04-11 09:00:00,6.0,65.5,13.0,0.2,115.0,2.0
7508,2955492,mentougou_aq,2018-04-11 09:00:00,33.0,104.0,37.0,0.4,121.0,8.0
7509,2955493,pinggu_aq,2018-04-11 09:00:00,9.0,31.0,13.0,0.3,106.0,2.0
7510,2955494,huairou_aq,2018-04-11 09:00:00,3.0,16.0,12.0,0.2,100.0,2.0
7511,2955495,miyun_aq,2018-04-11 09:00:00,4.0,16.0,7.0,0.1,105.0,2.0
7512,2955496,yanqin_aq,2018-04-11 09:00:00,3.0,44.0,2.0,0.2,71.0,2.0
7513,2955497,dingling_aq,2018-04-11 09:00:00,7.0,9.0,2.0,0.1,115.0,2.0
7514,2955498,badaling_aq,2018-04-11 09:00:00,9.0,29.0,14.0,0.2,101.0,2.0
7515,2955499,miyunshuiku_aq,2018-04-11 09:00:00,3.0,10.0,4.0,0.2,108.0,2.0
7516,2955500,donggaocun_aq,2018-04-11 09:00:00,3.0,26.0,13.0,0.2,109.0,2.0
7517,2955501,yongledian_aq,2018-04-11 09:00:00,42.0,94.0,17.0,0.3,162.0,7.0
7518,2955502,yufa_aq,2018-04-11 09:00:00,29.0,105.0,12.0,0.3,131.0,9.0
7519,2955503,liulihe_aq,2018-04-11 09:00:00,26.0,101.0,13.0,0.2,108.0,8.0
7520,2955504,qianmen_aq,2018-04-11 09:00:00,27.0,104.0,29.0,0.4,123.0,9.0
7521,2955505,yongdingmennei_aq,2018-04-11 09:00:00,52.0,81.0,31.0,0.5,131.0,18.0
7522,2955506,xizhimenbei_aq,2018-04-11 09:00:00,30.0,93.0,48.0,0.5,104.0,8.0
7523,2955507,nansanhuan_aq,2018-04-11 09:00:00,67.0,91.0,62.0,0.5,88.0,9.0
7524,2955508,dongsihuan_aq,2018-04-11 09:00:00,18.0,55.0,24.0,0.4,120.0,6.0
7525,2955530,dongsi_aq,2018-04-11 10:00:00,32.0,119.0,20.0,0.3,128.0,7.0
7526,2955531,tiantan_aq,2018-04-11 10:00:00,27.0,83.0,19.0,0.4,111.0,5.0
7527,2955532,guanyuan_aq,2018-04-11 10:00:00,31.0,92.0,29.0,0.2,131.0,12.0
7528,2955533,wanshouxigong_aq,2018-04-11 10:00:00,36.0,101.0,22.0,0.4,113.0,9.0
7529,2955534,aotizhongxin_aq,2018-04-11 10:00:00,32.0,114.0,31.0,0.2,112.0,8.0
7530,2955535,nongzhanguan_aq,2018-04-11 10:00:00,36.0,131.0,24.0,0.4,118.0,6.0
7531,2955536,wanliu_aq,2018-04-11 10:00:00,29.0,116.0,27.0,0.2,120.0,6.0
7532,2955537,beibuxinqu_aq,2018-04-11 10:00:00,9.0,80.0,18.0,0.3,107.0,4.0
7533,2955538,zhiwuyuan_aq,2018-04-11 10:00:00,20.5,95.5,22.0,0.3,111.0,4.5
7534,2955539,fengtaihuayuan_aq,2018-04-11 10:00:00,32.0,111.0,26.0,0.3,115.0,5.0
7535,2955540,yungang_aq,2018-04-11 10:00:00,27.0,95.0,14.0,0.2,132.0,7.0
7536,2955541,gucheng_aq,2018-04-11 10:00:00,38.0,123.0,24.0,0.3,127.0,7.0
7537,2955542,fangshan_aq,2018-04-11 10:00:00,27.0,110.0,24.0,0.3,128.0,6.0
7538,2955543,daxing_aq,2018-04-11 10:00:00,26.0,99.0,29.0,0.5,106.0,7.0
7539,2955544,yizhuang_aq,2018-04-11 10:00:00,24.0,108.0,27.0,0.3,120.0,6.0
7540,2955545,tongzhou_aq,2018-04-11 10:00:00,33.0,112.0,22.0,0.3,123.0,7.0
7541,2955546,shunyi_aq,2018-04-11 10:00:00,6.0,24.0,18.0,0.4,103.0,3.0
7542,2955547,pingchang_aq,2018-04-11 10:00:00,6.0,62.0,13.0,0.2,95.0,2.0
7543,2955548,mentougou_aq,2018-04-11 10:00:00,32.0,100.0,36.0,0.4,117.0,8.0
7544,2955549,pinggu_aq,2018-04-11 10:00:00,8.0,26.0,14.0,0.3,105.0,3.0
7545,2955550,huairou_aq,2018-04-11 10:00:00,6.0,20.0,14.0,0.2,97.0,2.0
7546,2955551,miyun_aq,2018-04-11 10:00:00,3.0,21.0,12.0,0.1,111.0,2.0
7547,2955552,yanqin_aq,2018-04-11 10:00:00,3.0,44.0,2.0,0.2,69.0,2.0
7548,2955553,dingling_aq,2018-04-11 10:00:00,5.0,25.0,3.0,0.1,114.0,2.0
7549,2955554,badaling_aq,2018-04-11 10:00:00,6.0,31.0,18.0,0.2,92.0,2.0
7550,2955555,miyunshuiku_aq,2018-04-11 10:00:00,3.0,9.0,4.0,0.2,109.0,2.0
7551,2955556,donggaocun_aq,2018-04-11 10:00:00,10.0,32.0,13.0,0.2,108.0,2.0
7552,2955557,yongledian_aq,2018-04-11 10:00:00,35.0,83.0,16.0,0.3,155.0,5.0
7553,2955558,yufa_aq,2018-04-11 10:00:00,25.0,95.0,16.0,0.3,118.0,10.0
7554,2955559,liulihe_aq,2018-04-11 10:00:00,25.0,104.0,16.0,0.2,98.0,6.0
7555,2955560,qianmen_aq,2018-04-11 10:00:00,36.0,118.0,32.0,0.4,115.0,9.0
7556,2955561,yongdingmennei_aq,2018-04-11 10:00:00,34.0,92.0,32.0,0.4,124.0,19.0
7557,2955562,xizhimenbei_aq,2018-04-11 10:00:00,37.0,100.0,51.0,0.5,98.0,8.0
7558,2955563,nansanhuan_aq,2018-04-11 10:00:00,55.0,105.0,70.0,0.5,80.0,9.0
7559,2955564,dongsihuan_aq,2018-04-11 10:00:00,21.0,74.0,25.0,0.4,117.0,7.0
7560,2955586,dongsi_aq,2018-04-11 11:00:00,30.0,123.0,26.0,0.4,114.0,6.0
7561,2955587,tiantan_aq,2018-04-11 11:00:00,25.0,84.0,28.0,0.4,95.0,3.0
7562,2955588,guanyuan_aq,2018-04-11 11:00:00,24.0,86.0,34.0,0.2,116.0,10.0
7563,2955589,wanshouxigong_aq,2018-04-11 11:00:00,30.0,124.0,30.0,0.4,95.0,8.0
7564,2955590,aotizhongxin_aq,2018-04-11 11:00:00,28.0,106.0,34.0,0.2,101.0,6.0
7565,2955591,nongzhanguan_aq,2018-04-11 11:00:00,33.0,138.0,30.0,0.4,107.0,5.0
7566,2955592,wanliu_aq,2018-04-11 11:00:00,21.0,86.0,31.0,0.1,105.0,5.0
7567,2955593,beibuxinqu_aq,2018-04-11 11:00:00,37.0,149.0,28.0,0.4,105.0,7.0
7568,2955594,zhiwuyuan_aq,2018-04-11 11:00:00,32.0,123.5,30.0,0.35,101.5,5.5
7569,2955595,fengtaihuayuan_aq,2018-04-11 11:00:00,27.0,98.0,32.0,0.3,98.0,4.0
7570,2955596,yungang_aq,2018-04-11 11:00:00,23.0,91.0,18.0,0.2,114.0,7.0
7571,2955597,gucheng_aq,2018-04-11 11:00:00,46.0,110.0,27.0,0.3,114.0,5.0
7572,2955598,fangshan_aq,2018-04-11 11:00:00,23.0,111.0,36.0,0.3,103.0,6.0
7573,2955599,daxing_aq,2018-04-11 11:00:00,25.0,94.0,26.0,0.5,99.0,10.0
7574,2955600,yizhuang_aq,2018-04-11 11:00:00,34.0,98.0,32.0,0.3,106.0,8.0
7575,2955601,tongzhou_aq,2018-04-11 11:00:00,32.0,127.0,28.0,0.3,111.0,8.0
7576,2955602,shunyi_aq,2018-04-11 11:00:00,25.0,132.0,44.0,0.6,105.0,10.0
7577,2955603,pingchang_aq,2018-04-11 11:00:00,11.0,116.0,30.0,0.3,83.0,3.0
